distance,slope,elevation
11573,-0.041756375,452.3779427
11574,-0.042081699,452.3334655
11575,-0.042407023,452.2889883
11576,-0.042732347,452.2445112
11577,-0.043057671,452.200034
11578,-0.043382996,452.1555568
11579,-0.04370832,452.1110796
11580,-0.044033644,452.0666024
11581,-0.044358968,452.0221252
11582,-0.044792656,451.9684172
11583,-0.045226345,451.9147091
11584,-0.045660033,451.8610011
11585,-0.046093721,451.8072931
11586,-0.046527409,451.7535851
11587,-0.046961098,451.699877
11588,-0.047394786,451.646169
11589,-0.047828474,451.592461
11590,-0.048262163,451.5387529
11591,-0.048695851,451.4850449
11592,-0.049129539,451.4313369
11593,-0.049563227,451.3776289
11594,-0.049996916,451.3239208
11595,-0.050430604,451.2702128
11596,-0.050864292,451.2165048
11597,-0.051297981,451.1627967
11598,-0.051731669,451.1090887
11599,-0.052165357,451.0553807
11600,-0.052599045,451.0016727
11601,-0.053032734,450.9479646
11602,-0.053466422,450.8942566
11603,-0.053593403,450.8375012
11604,-0.053720383,450.7807457
11605,-0.053847364,450.7239903
11606,-0.053974344,450.6672349
11607,-0.054101325,450.6104795
11608,-0.054228306,450.553724
11609,-0.054355286,450.4969686
11610,-0.054482267,450.4402132
11611,-0.054609248,450.3834577
11612,-0.054736228,450.3267023
11613,-0.054863209,450.2699469
11614,-0.054990189,450.2131915
11615,-0.05511717,450.156436
11616,-0.055244151,450.0996806
11617,-0.055371131,450.0429252
11618,-0.055498112,449.9861697
11619,-0.055625093,449.9294143
11620,-0.055752073,449.8726589
11621,-0.055879054,449.8159035
11622,-0.056006034,449.759148
11623,-0.056133015,449.7023926
11624,-0.056012661,449.6489302
11625,-0.055892307,449.5954677
11626,-0.055771952,449.5420053
11627,-0.055651598,449.4885428
11628,-0.055531244,449.4350804
11629,-0.05541089,449.381618
11630,-0.055290535,449.3281555
11631,-0.055170181,449.2746931
11632,-0.055049827,449.2212307
11633,-0.054929473,449.1677682
11634,-0.054809118,449.1143058
11635,-0.054688764,449.0608433
11636,-0.05456841,449.0073809
11637,-0.054448056,448.9539185
11638,-0.054327701,448.900456
11639,-0.054207347,448.8469936
11640,-0.054086993,448.7935312
11641,-0.053966639,448.7400687
11642,-0.053846284,448.6866063
11643,-0.05372593,448.6331438
11644,-0.053605576,448.5796814
11645,-0.053473722,448.532264
11646,-0.053341869,448.4848466
11647,-0.053210015,448.4374293
11648,-0.053078162,448.3900119
11649,-0.052946308,448.3425945
11650,-0.052814455,448.2951771
11651,-0.052682601,448.2477597
11652,-0.052550748,448.2003424
11653,-0.052418894,448.152925
11654,-0.052287041,448.1055076
11655,-0.052155187,448.0580902
11656,-0.052023334,448.0106728
11657,-0.05189148,447.9632555
11658,-0.051759627,447.9158381
11659,-0.051627773,447.8684207
11660,-0.05149592,447.8210033
11661,-0.051364066,447.7735859
11662,-0.051232213,447.7261686
11663,-0.051100359,447.6787512
11664,-0.050968506,447.6313338
11665,-0.050836652,447.5839164
11666,-0.050704799,447.5364991
11667,-0.050572945,447.4890817
11668,-0.050441091,447.4416643
11669,-0.050309238,447.3942469
11670,-0.050177384,447.3468295
11671,-0.050045531,447.2994122
11672,-0.049913677,447.2519948
11673,-0.049781824,447.2045774
11674,-0.04964997,447.15716
11675,-0.049518117,447.1097426
11676,-0.049386263,447.0623253
11677,-0.04925441,447.0149079
11678,-0.049122556,446.9674905
11679,-0.048990703,446.9200731
11680,-0.048858849,446.8726557
11681,-0.048726996,446.8252384
11682,-0.048595142,446.777821
11683,-0.048463289,446.7304036
11684,-0.048331435,446.6829862
11685,-0.048199582,446.6355688
11686,-0.048067728,446.5881515
11687,-0.047935875,446.5407341
11688,-0.047804021,446.4933167
11689,-0.047876447,446.4429191
11690,-0.047948873,446.3925215
11691,-0.0480213,446.3421239
11692,-0.048093726,446.2917263
11693,-0.048166152,446.2413287
11694,-0.048238578,446.1909311
11695,-0.048311004,446.1405335
11696,-0.048383431,446.0901359
11697,-0.048455857,446.0397383
11698,-0.048528283,445.9893407
11699,-0.048600709,445.938943
11700,-0.048673135,445.8885454
11701,-0.048745561,445.8381478
11702,-0.048817988,445.7877502
11703,-0.048890414,445.7373526
11704,-0.04896284,445.686955
11705,-0.049035266,445.6365574
11706,-0.049107692,445.5861598
11707,-0.049180119,445.5357622
11708,-0.049252545,445.4853646
11709,-0.049324971,445.434967
11710,-0.049491721,445.3782015
11711,-0.049658471,445.3214359
11712,-0.04982522,445.2646704
11713,-0.04999197,445.2079049
11714,-0.05015872,445.1511393
11715,-0.05032547,445.0943738
11716,-0.050492219,445.0376083
11717,-0.050658969,444.9808427
11718,-0.050825719,444.9240772
11719,-0.050992469,444.8673117
11720,-0.051159218,444.8105461
11721,-0.051325968,444.7537806
11722,-0.051492718,444.6970151
11723,-0.051659468,444.6402495
11724,-0.051826218,444.583484
11725,-0.051992967,444.5267185
11726,-0.052159717,444.4699529
11727,-0.052326467,444.4131874
11728,-0.052493217,444.3564219
11729,-0.052659966,444.2996563
11730,-0.052826716,444.2428908
11731,-0.052993466,444.1861253
11732,-0.053160216,444.1293598
11733,-0.053326965,444.0725942
11734,-0.053493715,444.0158287
11735,-0.053660465,443.9590632
11736,-0.053827215,443.9022976
11737,-0.053993964,443.8455321
11738,-0.054160714,443.7887666
11739,-0.054327464,443.732001
11740,-0.054494214,443.6752355
11741,-0.054660964,443.61847
11742,-0.054827713,443.5617044
11743,-0.054994463,443.5049389
11744,-0.055161213,443.4481734
11745,-0.055327963,443.3914078
11746,-0.055494712,443.3346423
11747,-0.055661462,443.2778768
11748,-0.055828212,443.2211112
11749,-0.055994962,443.1643457
11750,-0.056161711,443.1075802
11751,-0.056328461,443.0508146
11752,-0.056495211,442.9940491
11753,-0.056572695,442.9347109
11754,-0.056650178,442.8753726
11755,-0.056727662,442.8160344
11756,-0.056805146,442.7566962
11757,-0.056882629,442.6973579
11758,-0.056960113,442.6380197
11759,-0.057037597,442.5786814
11760,-0.057115081,442.5193432
11761,-0.057192564,442.460005
11762,-0.057270048,442.4006667
11763,-0.057347532,442.3413285
11764,-0.057425015,442.2819903
11765,-0.057502499,442.222652
11766,-0.057579983,442.1633138
11767,-0.057657466,442.1039755
11768,-0.05773495,442.0446373
11769,-0.057812434,441.9852991
11770,-0.057889918,441.9259608
11771,-0.057967401,441.8666226
11772,-0.058044885,441.8072844
11773,-0.058122369,441.7479461
11774,-0.058199852,441.6886079
11775,-0.058277336,441.6292696
11776,-0.05835482,441.5699314
11777,-0.058432303,441.5105932
11778,-0.058509787,441.4512549
11779,-0.058587271,441.3919167
11780,-0.058664755,441.3325785
11781,-0.058742238,441.2732402
11782,-0.058819722,441.213902
11783,-0.058897206,441.1545637
11784,-0.058974689,441.0952255
11785,-0.059052173,441.0358873
11786,-0.059129657,440.976549
11787,-0.05920714,440.9172108
11788,-0.059284624,440.8578726
11789,-0.059362108,440.7985343
11790,-0.059439592,440.7391961
11791,-0.059517075,440.6798578
11792,-0.059594559,440.6205196
11793,-0.059672043,440.5611814
11794,-0.059749526,440.5018431
11795,-0.05982701,440.4425049
11796,-0.059872966,440.3803253
11797,-0.059918921,440.3181458
11798,-0.059964877,440.2559662
11799,-0.060010833,440.1937866
11800,-0.060056789,440.1316071
11801,-0.060102744,440.0694275
11802,-0.0601487,440.0072479
11803,-0.060194656,439.9450684
11804,-0.060240612,439.8828888
11805,-0.060286567,439.8207092
11806,-0.060332523,439.7585297
11807,-0.060378479,439.6963501
11808,-0.060424435,439.6341705
11809,-0.06047039,439.571991
11810,-0.060516346,439.5098114
11811,-0.060562302,439.4476318
11812,-0.060608258,439.3854523
11813,-0.060654213,439.3232727
11814,-0.060700169,439.2610931
11815,-0.060746125,439.1989136
11816,-0.060792081,439.136734
11817,-0.060838036,439.0745544
11818,-0.060883992,439.0123749
11819,-0.060929948,438.9501953
11820,-0.060975903,438.8880157
11821,-0.061021859,438.8258362
11822,-0.061067815,438.7636566
11823,-0.061113771,438.701477
11824,-0.061159726,438.6392975
11825,-0.061205682,438.5771179
11826,-0.061251638,438.5149383
11827,-0.061297594,438.4527588
11828,-0.061343549,438.3905792
11829,-0.061389505,438.3283996
11830,-0.061435461,438.2662201
11831,-0.061481417,438.2040405
11832,-0.061527372,438.1418609
11833,-0.061573328,438.0796814
11834,-0.061619284,438.0175018
11835,-0.06166524,437.9553222
11836,-0.061711195,437.8931427
11837,-0.061757151,437.8309631
11838,-0.061173354,437.7820492
11839,-0.060589557,437.7331354
11840,-0.060005759,437.6842215
11841,-0.059421962,437.6353077
11842,-0.058838165,437.5863938
11843,-0.058254368,437.5374799
11844,-0.057670571,437.4885661
11845,-0.057086773,437.4396522
11846,-0.056502976,437.3907383
11847,-0.055919179,437.3418245
11848,-0.055335382,437.2929106
11849,-0.054751585,437.2439968
11850,-0.054167788,437.1950829
11851,-0.05358399,437.146169
11852,-0.053000193,437.0972552
11853,-0.052416396,437.0483413
11854,-0.051832599,436.9994274
11855,-0.051248802,436.9505136
11856,-0.050665004,436.9015997
11857,-0.050081207,436.8526859
11858,-0.04949741,436.803772
11859,-0.049076945,436.77266
11860,-0.048656481,436.741548
11861,-0.048236016,436.7104361
11862,-0.047815552,436.6793241
11863,-0.047395087,436.6482121
11864,-0.046974623,436.6171001
11865,-0.046554158,436.5859882
11866,-0.046133693,436.5548762
11867,-0.045713229,436.5237642
11868,-0.045292764,436.4926522
11869,-0.0448723,436.4615403
11870,-0.044451835,436.4304283
11871,-0.044031371,436.3993163
11872,-0.043610906,436.3682043
11873,-0.043190441,436.3370923
11874,-0.042769977,436.3059804
11875,-0.042349512,436.2748684
11876,-0.041929048,436.2437564
11877,-0.041508583,436.2126444
11878,-0.041088119,436.1815325
11879,-0.040667654,436.1504205
11880,-0.04024719,436.1193085
11881,-0.039826725,436.0881965
11882,-0.03940626,436.0570845
11883,-0.038985796,436.0259726
11884,-0.038565331,435.9948606
11885,-0.038144867,435.9637486
11886,-0.037724402,435.9326366
11887,-0.037303938,435.9015247
11888,-0.036883473,435.8704127
11889,-0.036463008,435.8393007
11890,-0.036042544,435.8081887
11891,-0.035622079,435.7770768
11892,-0.035201615,435.7459648
11893,-0.03478115,435.7148528
11894,-0.034360686,435.6837408
11895,-0.033940221,435.6526288
11896,-0.033519756,435.6215169
11897,-0.033099292,435.5904049
11898,-0.032678827,435.5592929
11899,-0.032258363,435.5281809
11900,-0.031837898,435.497069
11901,-0.031417434,435.465957
11902,-0.030996969,435.434845
11903,-0.0308612,435.4098014
11904,-0.030725431,435.3847578
11905,-0.030589662,435.3597143
11906,-0.030453893,435.3346707
11907,-0.030318124,435.3096271
11908,-0.030182355,435.2845835
11909,-0.030046586,435.25954
11910,-0.029910817,435.2344964
11911,-0.029775048,435.2094528
11912,-0.029639279,435.1844092
11913,-0.02950351,435.1593657
11914,-0.029367741,435.1343221
11915,-0.029231972,435.1092785
11916,-0.029096203,435.0842349
11917,-0.028960434,435.0591913
11918,-0.028824665,435.0341478
11919,-0.028688896,435.0091042
11920,-0.028553127,434.9840606
11921,-0.028417358,434.959017
11922,-0.028281589,434.9339735
11923,-0.02814582,434.9089299
11924,-0.028010052,434.8838863
11925,-0.027874283,434.8588427
11926,-0.027738514,434.8337992
11927,-0.027602745,434.8087556
11928,-0.027466976,434.783712
11929,-0.027331207,434.7586684
11930,-0.027195438,434.7336249
11931,-0.027059669,434.7085813
11932,-0.0269239,434.6835377
11933,-0.026788131,434.6584941
11934,-0.026652362,434.6334505
11935,-0.026516593,434.608407
11936,-0.026380824,434.5833634
11937,-0.026245055,434.5583198
11938,-0.026109286,434.5332762
11939,-0.025973517,434.5082327
11940,-0.025837748,434.4831891
11941,-0.025701979,434.4581455
11942,-0.02556621,434.4331019
11943,-0.025430441,434.4080584
11944,-0.025294672,434.3830148
11945,-0.025158903,434.3579712
11946,-0.025119469,434.3330747
11947,-0.025080034,434.3081781
11948,-0.0250406,434.2832816
11949,-0.025001166,434.2583851
11950,-0.024961732,434.2334885
11951,-0.024922297,434.208592
11952,-0.024882863,434.1836955
11953,-0.024843429,434.1587989
11954,-0.024803994,434.1339024
11955,-0.02476456,434.1090059
11956,-0.024725126,434.0841093
11957,-0.024685692,434.0592128
11958,-0.024646257,434.0343163
11959,-0.024606823,434.0094197
11960,-0.024567389,433.9845232
11961,-0.024527954,433.9596267
11962,-0.02448852,433.9347301
11963,-0.024449086,433.9098336
11964,-0.024409652,433.8849371
11965,-0.024370217,433.8600405
11966,-0.024330783,433.835144
11967,-0.024153783,433.8151522
11968,-0.023976782,433.7951604
11969,-0.023799782,433.7751686
11970,-0.023622781,433.7551769
11971,-0.023445781,433.7351851
11972,-0.02326878,433.7151933
11973,-0.02309178,433.6952015
11974,-0.022914779,433.6752097
11975,-0.022737779,433.6552179
11976,-0.022560778,433.6352261
11977,-0.022383778,433.6152344
11978,-0.022206778,433.5952426
11979,-0.022029777,433.5752508
11980,-0.021852777,433.555259
11981,-0.021675776,433.5352672
11982,-0.021498776,433.5152754
11983,-0.021321775,433.4952836
11984,-0.021144775,433.4752918
11985,-0.020967774,433.4553001
11986,-0.020790774,433.4353083
11987,-0.020613773,433.4153165
11988,-0.020436773,433.3953247
11989,-0.020662711,433.369735
11990,-0.020888648,433.3441453
11991,-0.021114586,433.3185556
11992,-0.021340523,433.2929658
11993,-0.021566461,433.2673761
11994,-0.021792398,433.2417864
11995,-0.022018336,433.2161967
11996,-0.022244274,433.190607
11997,-0.022470211,433.1650173
11998,-0.022696149,433.1394276
11999,-0.022922086,433.1138378
12000,-0.023148024,433.0882481
12001,-0.023373961,433.0626584
12002,-0.023599899,433.0370687
12003,-0.023825837,433.011479
12004,-0.024051774,432.9858893
12005,-0.024277712,432.9602996
12006,-0.024503649,432.9347098
12007,-0.024729587,432.9091201
12008,-0.024955524,432.8835304
12009,-0.025181462,432.8579407
12010,-0.025205879,432.8326323
12011,-0.025230296,432.807324
12012,-0.025254714,432.7820156
12013,-0.025279131,432.7567073
12014,-0.025303548,432.7313989
12015,-0.025327965,432.7060905
12016,-0.025352383,432.6807822
12017,-0.0253768,432.6554738
12018,-0.025401217,432.6301655
12019,-0.025425634,432.6048571
12020,-0.025450051,432.5795487
12021,-0.025474469,432.5542404
12022,-0.025498886,432.528932
12023,-0.025523303,432.5036236
12024,-0.02554772,432.4783153
12025,-0.025572137,432.4530069
12026,-0.025596555,432.4276986
12027,-0.025620972,432.4023902
12028,-0.025645389,432.3770818
12029,-0.025669806,432.3517735
12030,-0.025694224,432.3264651
12031,-0.025718641,432.3011568
12032,-0.025743058,432.2758484
12033,-0.025193833,432.2613409
12034,-0.024644608,432.2468334
12035,-0.024095383,432.232326
12036,-0.023546158,432.2178185
12037,-0.022996933,432.203311
12038,-0.022447708,432.1888035
12039,-0.021898483,432.1742961
12040,-0.021349258,432.1597886
12041,-0.020800033,432.1452811
12042,-0.020250808,432.1307736
12043,-0.019701583,432.1162662
12044,-0.019152358,432.1017587
12045,-0.018603133,432.0872512
12046,-0.018053908,432.0727437
12047,-0.017504683,432.0582363
12048,-0.016955458,432.0437288
12049,-0.016406233,432.0292213
12050,-0.015857008,432.0147138
12051,-0.015307783,432.0002064
12052,-0.014758558,431.9856989
12053,-0.014209333,431.9711914
12054,-0.014171178,431.9585993
12055,-0.014133022,431.9460071
12056,-0.014094866,431.933415
12057,-0.014056711,431.9208229
12058,-0.014018556,431.9082307
12059,-0.0139804,431.8956386
12060,-0.013942245,431.8830465
12061,-0.013904089,431.8704543
12062,-0.013865934,431.8578622
12063,-0.013827778,431.8452701
12064,-0.013789623,431.8326779
12065,-0.013751467,431.8200858
12066,-0.013713312,431.8074937
12067,-0.013675156,431.7949015
12068,-0.013637001,431.7823094
12069,-0.013598845,431.7697173
12070,-0.01356069,431.7571251
12071,-0.013522534,431.744533
12072,-0.013484379,431.7319409
12073,-0.013446223,431.7193487
12074,-0.013408067,431.7067566
12075,-0.013369912,431.6941645
12076,-0.013331757,431.6815723
12077,-0.013293601,431.6689802
12078,-0.013255445,431.6563881
12079,-0.01321729,431.6437959
12080,-0.013179135,431.6312038
12081,-0.013140979,431.6186117
12082,-0.013102824,431.6060195
12083,-0.013064668,431.5934274
12084,-0.013026513,431.5808353
12085,-0.012988357,431.5682431
12086,-0.012950202,431.555651
12087,-0.012912046,431.5430589
12088,-0.012873891,431.5304667
12089,-0.012835735,431.5178746
12090,-0.01279758,431.5052825
12091,-0.012759424,431.4926903
12092,-0.012721269,431.4800982
12093,-0.012683113,431.4675061
12094,-0.012644958,431.4549139
12095,-0.012606802,431.4423218
12096,-0.012850129,431.4243372
12097,-0.013093455,431.4063527
12098,-0.013336782,431.3883681
12099,-0.013580109,431.3703835
12100,-0.013823435,431.352399
12101,-0.014066762,431.3344144
12102,-0.014310088,431.3164299
12103,-0.014553415,431.2984453
12104,-0.014796742,431.2804607
12105,-0.015040068,431.2624762
12106,-0.015283395,431.2444916
12107,-0.015526722,431.226507
12108,-0.015770048,431.2085225
12109,-0.016013375,431.1905379
12110,-0.016256702,431.1725533
12111,-0.016500028,431.1545688
12112,-0.016743355,431.1365842
12113,-0.016986681,431.1185997
12114,-0.017230008,431.1006151
12115,-0.017473335,431.0826305
12116,-0.017716661,431.064646
12117,-0.017959988,431.0466614
12118,-0.017633472,431.0710271
12119,-0.017306955,431.0953928
12120,-0.016980439,431.1197585
12121,-0.016653922,431.1441242
12122,-0.016327406,431.1684899
12123,-0.016000889,431.1928556
12124,-0.015674373,431.2172213
12125,-0.015347856,431.241587
12126,-0.01502134,431.2659527
12127,-0.014694823,431.2903184
12128,-0.014368307,431.3146841
12129,-0.01404179,431.3390498
12130,-0.013715274,431.3634156
12131,-0.013388757,431.3877813
12132,-0.013062241,431.412147
12133,-0.012735724,431.4365127
12134,-0.012409208,431.4608784
12135,-0.012082692,431.4852441
12136,-0.011756175,431.5096098
12137,-0.011429659,431.5339755
12138,-0.011103142,431.5583412
12139,-0.010776626,431.5827069
12140,-0.010450109,431.6070726
12141,-0.010123593,431.6314383
12142,-0.009797076,431.655804
12143,-0.00947056,431.6801697
12144,-0.009144043,431.7045354
12145,-0.008817527,431.7289011
12146,-0.00849101,431.7532668
12147,-0.008164494,431.7776325
12148,-0.007837977,431.8019982
12149,-0.007511461,431.8263639
12150,-0.007184945,431.8507296
